Time,Image,ParentImage,CommandLine,User,ProcessGuid,ParentProcessGuid
"2024-09-09 21:03:16","C:\Windows\System32\rundll32.exe","C:\Windows\System32\svchost.exe",""C:\Windows\system32\rundll32.exe" C:\Windows\system32\AppxDeploymentClient.dll,AppxPreStageCleanupRunTask","NT AUTHORITY\SYSTEM","{30f6f5d4-e404-66de-2003-000000000300}","{30f6f5d4-da8a-66de-2200-000000000300}"
"2024-09-09 21:00:47","C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe","C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding","NT AUTHORITY\NETWORK SERVICE","{30f6f5d4-e36e-66de-0d03-000000000300}","{30f6f5d4-da88-66de-0f00-000000000300}"
"2024-09-09 20:56:35","C:\Program Files (x86)\Microsoft\Temp\EUC4.tmp\MicrosoftEdgeUpdate.exe","C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{2D8580F0-4BC4-4A73-B7AB-A9919BCE9AD5}\MicrosoftEdgeUpdateSetup_X86_1.3.195.19.exe",""C:\Program Files (x86)\Microsoft\Temp\EUC4.tmp\MicrosoftEdgeUpdate.exe" /update /sessionid "{67214BE6-878D-4014-B175-46422110D43E}"","NT AUTHORITY\SYSTEM","{30f6f5d4-e273-66de-0003-000000000300}","{30f6f5d4-e26f-66de-fd02-000000000300}"
"2024-09-09 20:52:01","C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe","C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding","NT AUTHORITY\NETWORK SERVICE","{30f6f5d4-e161-66de-e302-000000000300}","{30f6f5d4-da88-66de-0f00-000000000300}"
"2024-09-09 20:48:36","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","C:\Windows\System32\CompatTelRunner.exe","powershell.exe -ExecutionPolicy Restricted -Command  $Res = 0; $Infs = Get-Item -Path ($env:WinDir + '\inf\*.inf'); foreach ($Inf in $Infs) { $Data = Get-Content $Inf.FullName; if ($Data -match '\[defaultinstall.nt(amd64|arm|arm64|x86)\]') { $Res = 1; break; } } Write-Host 'Final result:', $Res;","NT AUTHORITY\SYSTEM","{30f6f5d4-e094-66de-d302-000000000300}","{30f6f5d4-dcd6-66de-d501-000000000300}"
"2024-09-09 20:48:30","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","C:\Windows\System32\CompatTelRunner.exe","powershell.exe -ExecutionPolicy Restricted -Command Write-Host 'Final result: 1';","NT AUTHORITY\SYSTEM","{30f6f5d4-e08e-66de-d102-000000000300}","{30f6f5d4-dcd6-66de-d501-000000000300}"
"2024-09-09 20:48:29","C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe","C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding","NT AUTHORITY\NETWORK SERVICE","{30f6f5d4-e08d-66de-d002-000000000300}","{30f6f5d4-da88-66de-0f00-000000000300}"
"2024-09-09 20:46:27","C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar.unpacked\native\win32\adb.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar.unpacked\native\win32\adb.exe","adb -L tcp:5037 fork-server server --reply-fd 596","DESKTOP-0B7RNLE\win10","{30f6f5d4-e013-66de-cb02-000000000300}","{30f6f5d4-e00c-66de-c702-000000000300}"
"2024-09-09 20:46:25","C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar.unpacked\native\win32\adb.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar.unpacked\native\win32\adb.exe start-server","DESKTOP-0B7RNLE\win10","{30f6f5d4-e011-66de-c902-000000000300}","{30f6f5d4-e009-66de-c102-000000000300}"
"2024-09-09 20:46:20","C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar.unpacked\native\win32\adb.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar.unpacked\native\win32\adb.exe start-server","DESKTOP-0B7RNLE\win10","{30f6f5d4-e00c-66de-c702-000000000300}","{30f6f5d4-e009-66de-c102-000000000300}"
"2024-09-09 20:46:19","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe",""C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe" --type=renderer --user-data-dir="C:\Users\win10\AppData\Roaming\vysor" --standard-schemes=app --secure-schemes=app --bypasscsp-schemes --cors-schemes --fetch-schemes=app --service-worker-schemes=app --streaming-schemes --app-user-model-id=com.squirrel.vysor.Vysor --app-path="C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar" --no-sandbox --no-zygote --no-sandbox --force-color-profile=srgb --register-pepper-plugins="C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar\native\win32\video_decode.dll;application/x-ppapi-vysor" --disable-gpu-compositing --enable-blink-features=WebCodecs --lang=en-GB --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=9 --time-ticks-at-unix-epoch=-1725880962319884 --launch-time-ticks=1417056044 --mojo-platform-channel-handle=3244 --field-trial-handle=1780,i,3309996505049116938,17788703763118454451,131072 --disable-features=SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand /prefetch:1","DESKTOP-0B7RNLE\win10","{30f6f5d4-e00b-66de-c602-000000000300}","{30f6f5d4-dffa-66de-b702-000000000300}"
"2024-09-09 20:46:19","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe",""C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe" --type=gpu-process --disable-gpu-sandbox --use-gl=disabled --gpu-vendor-id=5140 --gpu-device-id=140 --gpu-sub-system-id=0 --gpu-revision=0 --gpu-driver-version=10.0.19041.2788 --no-sandbox --user-data-dir="C:\Users\win10\AppData\Roaming\vysor" --gpu-preferences=UAAAAAAAAADoAAAYAAAAAAAAAAAAAAAAAABgAAAAAAAwAAAAAAAAAAAAAACQAAAAAAAAAAAAAAAAAAAAAAAAABgAAAAAAAAAGAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAACAAAAAAAAAA= --mojo-platform-channel-handle=2924 --field-trial-handle=1780,i,3309996505049116938,17788703763118454451,131072 --disable-features=SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand /prefetch:2","DESKTOP-0B7RNLE\win10","{30f6f5d4-e00b-66de-c502-000000000300}","{30f6f5d4-dffa-66de-b702-000000000300}"
"2024-09-09 20:46:17","C:\Windows\System32\rundll32.exe","C:\Windows\System32\svchost.exe","C:\Windows\System32\rundll32.exe C:\Windows\System32\FirewallControlPanel.dll,ShowNotificationDialog /ETOnly 0 /OnProfiles 6 /OtherAllowed 0 /OtherBlocked 0 /OtherEdgeAllowed 0 /NewBlocked 4 "C:\users\win10\appdata\local\vysor\app-5.0.17\vysor.exe"","DESKTOP-0B7RNLE\win10","{30f6f5d4-e009-66de-c302-000000000300}","{30f6f5d4-da8b-66de-3900-000000000300}"
"2024-09-09 20:46:17","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe",""C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe" --type=renderer --user-data-dir="C:\Users\win10\AppData\Roaming\vysor" --standard-schemes=app --secure-schemes=app --bypasscsp-schemes --cors-schemes --fetch-schemes=app --service-worker-schemes=app --streaming-schemes --app-user-model-id=com.squirrel.vysor.Vysor --app-path="C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar" --no-sandbox --no-zygote --no-sandbox --force-color-profile=srgb --register-pepper-plugins="C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar\native\win32\video_decode.dll;application/x-ppapi-vysor" --disable-gpu-compositing --enable-blink-features=WebCodecs --lang=en-GB --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=7 --time-ticks-at-unix-epoch=-1725880962319884 --launch-time-ticks=1414647938 --mojo-platform-channel-handle=2776 --field-trial-handle=1780,i,3309996505049116938,17788703763118454451,131072 --disable-features=SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand /prefetch:1","DESKTOP-0B7RNLE\win10","{30f6f5d4-e009-66de-c102-000000000300}","{30f6f5d4-dffa-66de-b702-000000000300}"
"2024-09-09 20:46:17","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe",""C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe" --type=renderer --user-data-dir="C:\Users\win10\AppData\Roaming\vysor" --standard-schemes=app --secure-schemes=app --bypasscsp-schemes --cors-schemes --fetch-schemes=app --service-worker-schemes=app --streaming-schemes --app-user-model-id=com.squirrel.vysor.Vysor --app-path="C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar" --no-sandbox --no-zygote --no-sandbox --force-color-profile=srgb --register-pepper-plugins="C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar\native\win32\video_decode.dll;application/x-ppapi-vysor" --disable-gpu-compositing --enable-blink-features=WebCodecs --lang=en-GB --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=6 --time-ticks-at-unix-epoch=-1725880962319884 --launch-time-ticks=1414629674 --mojo-platform-channel-handle=2784 --field-trial-handle=1780,i,3309996505049116938,17788703763118454451,131072 --disable-features=SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand /prefetch:1","DESKTOP-0B7RNLE\win10","{30f6f5d4-e008-66de-c002-000000000300}","{30f6f5d4-dffa-66de-b702-000000000300}"
"2024-09-09 20:46:12","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe",""C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe" --type=utility --utility-sub-type=proxy_resolver.mojom.ProxyResolverFactory --lang=en-GB --service-sandbox-type=service --no-sandbox --user-data-dir="C:\Users\win10\AppData\Roaming\vysor" --standard-schemes=app --secure-schemes=app --bypasscsp-schemes --cors-schemes --fetch-schemes=app --service-worker-schemes=app --streaming-schemes --mojo-platform-channel-handle=1192 --field-trial-handle=1780,i,3309996505049116938,17788703763118454451,131072 --disable-features=SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand /prefetch:8","DESKTOP-0B7RNLE\win10","{30f6f5d4-e004-66de-be02-000000000300}","{30f6f5d4-dffa-66de-b702-000000000300}"
"2024-09-09 20:46:06","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe",""C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe" --type=renderer --user-data-dir="C:\Users\win10\AppData\Roaming\vysor" --standard-schemes=app --secure-schemes=app --bypasscsp-schemes --cors-schemes --fetch-schemes=app --service-worker-schemes=app --streaming-schemes --app-user-model-id=com.squirrel.vysor.Vysor --app-path="C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar" --no-sandbox --no-zygote --first-renderer-process --no-sandbox --force-color-profile=srgb --register-pepper-plugins="C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar\native\win32\video_decode.dll;application/x-ppapi-vysor" --enable-blink-features=WebCodecs --lang=en-GB --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=4 --time-ticks-at-unix-epoch=-1725880962319884 --launch-time-ticks=1403828235 --mojo-platform-channel-handle=2248 --field-trial-handle=1780,i,3309996505049116938,17788703763118454451,131072 --disable-features=SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand /prefetch:1","DESKTOP-0B7RNLE\win10","{30f6f5d4-dffe-66de-bc02-000000000300}","{30f6f5d4-dffa-66de-b702-000000000300}"
"2024-09-09 20:46:05","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe",""C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=none --no-sandbox --user-data-dir="C:\Users\win10\AppData\Roaming\vysor" --standard-schemes=app --secure-schemes=app --bypasscsp-schemes --cors-schemes --fetch-schemes=app --service-worker-schemes=app --streaming-schemes --mojo-platform-channel-handle=2100 --field-trial-handle=1780,i,3309996505049116938,17788703763118454451,131072 --disable-features=SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand /prefetch:8","DESKTOP-0B7RNLE\win10","{30f6f5d4-dffd-66de-bb02-000000000300}","{30f6f5d4-dffa-66de-b702-000000000300}"
"2024-09-09 20:46:05","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe",""C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe" --type=gpu-process --no-sandbox --user-data-dir="C:\Users\win10\AppData\Roaming\vysor" --gpu-preferences=UAAAAAAAAADgAAAYAAAAAAAAAAAAAAAAAABgAAAAAAAwAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAABgAAAAAAAAAGAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAACAAAAAAAAAA= --mojo-platform-channel-handle=1776 --field-trial-handle=1780,i,3309996505049116938,17788703763118454451,131072 --disable-features=SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand /prefetch:2","DESKTOP-0B7RNLE\win10","{30f6f5d4-dffd-66de-ba02-000000000300}","{30f6f5d4-dffa-66de-b702-000000000300}"
"2024-09-09 20:46:04","C:\Users\win10\AppData\Local\vysor\Update.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\Update.exe --checkForUpdate https://nuts.vysor.io/update/win32_x64/5.0.17","DESKTOP-0B7RNLE\win10","{30f6f5d4-dffc-66de-b902-000000000300}","{30f6f5d4-dffa-66de-b702-000000000300}"
"2024-09-09 20:46:02","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\SquirrelTemp\Update.exe",""C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe" --squirrel-firstrun","DESKTOP-0B7RNLE\win10","{30f6f5d4-dffa-66de-b702-000000000300}","{30f6f5d4-dfc7-66de-af02-000000000300}"
"2024-09-09 20:45:57","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe",""C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe" --type=renderer --user-data-dir="C:\Users\win10\AppData\Roaming\vysor" --standard-schemes=app --secure-schemes=app --bypasscsp-schemes --cors-schemes --fetch-schemes=app --service-worker-schemes=app --streaming-schemes --app-user-model-id=com.squirrel.vysor.Vysor --app-path="C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar" --no-sandbox --no-zygote --first-renderer-process --no-sandbox --force-color-profile=srgb --register-pepper-plugins="C:\Users\win10\AppData\Local\vysor\app-5.0.17\resources\app.asar\native\win32\video_decode.dll;application/x-ppapi-vysor" --enable-blink-features=WebCodecs --lang=en-GB --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=4 --time-ticks-at-unix-epoch=-1725880962316876 --launch-time-ticks=1394706337 --mojo-platform-channel-handle=2268 --field-trial-handle=1824,i,13172069170643362299,14754164690123069231,131072 --disable-features=SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand /prefetch:1","DESKTOP-0B7RNLE\win10","{30f6f5d4-dff5-66de-b502-000000000300}","{30f6f5d4-dfee-66de-b002-000000000300}"
"2024-09-09 20:45:56","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe",""C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=none --no-sandbox --user-data-dir="C:\Users\win10\AppData\Roaming\vysor" --standard-schemes=app --secure-schemes=app --bypasscsp-schemes --cors-schemes --fetch-schemes=app --service-worker-schemes=app --streaming-schemes --mojo-platform-channel-handle=2032 --field-trial-handle=1824,i,13172069170643362299,14754164690123069231,131072 --disable-features=SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand /prefetch:8","DESKTOP-0B7RNLE\win10","{30f6f5d4-dff4-66de-b402-000000000300}","{30f6f5d4-dfee-66de-b002-000000000300}"
"2024-09-09 20:45:55","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe",""C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe" --type=gpu-process --no-sandbox --user-data-dir="C:\Users\win10\AppData\Roaming\vysor" --gpu-preferences=UAAAAAAAAADgAAAYAAAAAAAAAAAAAAAAAABgAAAAAAAwAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAABgAAAAAAAAAGAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAACAAAAAAAAAA= --mojo-platform-channel-handle=1816 --field-trial-handle=1824,i,13172069170643362299,14754164690123069231,131072 --disable-features=SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand /prefetch:2","DESKTOP-0B7RNLE\win10","{30f6f5d4-dff3-66de-b302-000000000300}","{30f6f5d4-dfee-66de-b002-000000000300}"
"2024-09-09 20:45:53","C:\Users\win10\AppData\Local\vysor\Update.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\Update.exe --checkForUpdate https://nuts.vysor.io/update/win32_x64/5.0.17","DESKTOP-0B7RNLE\win10","{30f6f5d4-dff1-66de-b202-000000000300}","{30f6f5d4-dfee-66de-b002-000000000300}"
"2024-09-09 20:45:53","C:\Users\win10\AppData\Local\vysor\Update.exe","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\vysor\Update.exe --createShortcut=Vysor.exe","DESKTOP-0B7RNLE\win10","{30f6f5d4-dff1-66de-b102-000000000300}","{30f6f5d4-dfee-66de-b002-000000000300}"
"2024-09-09 20:45:52","C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe","C:\Users\win10\AppData\Local\SquirrelTemp\Update.exe",""C:\Users\win10\AppData\Local\vysor\app-5.0.17\Vysor.exe" --squirrel-install 5.0.17","DESKTOP-0B7RNLE\win10","{30f6f5d4-dfee-66de-b002-000000000300}","{30f6f5d4-dfc7-66de-af02-000000000300}"
"2024-09-09 20:45:11","C:\Users\win10\AppData\Local\SquirrelTemp\Update.exe","C:\Users\win10\AppData\Local\Temp\chocolatey\vysor\5.0.17\Vysor-win-5.0.17.exe",""C:\Users\win10\AppData\Local\SquirrelTemp\Update.exe" --install . --rerunningWithoutUAC","DESKTOP-0B7RNLE\win10","{30f6f5d4-dfc7-66de-af02-000000000300}","{30f6f5d4-dfc0-66de-aa02-000000000300}"
"2024-09-09 20:45:06","C:\ProgramData\chocolatey\bin\choco.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\ProgramData\chocolatey\bin\choco.exe" install webex -y","DESKTOP-0B7RNLE\win10","{30f6f5d4-dfc2-66de-ad02-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:45:04","C:\Users\win10\AppData\Local\Temp\chocolatey\vysor\5.0.17\Vysor-win-5.0.17.exe","C:\Windows\explorer.exe",""C:\Users\win10\AppData\Local\Temp\chocolatey\vysor\5.0.17\Vysor-win-5.0.17.exe"  --rerunningWithoutUAC","DESKTOP-0B7RNLE\win10","{30f6f5d4-dfc0-66de-aa02-000000000300}","{30f6f5d4-da9f-66de-6a00-000000000300}"
"2024-09-09 20:45:02","C:\Users\win10\AppData\Local\Temp\chocolatey\vysor\5.0.17\Vysor-win-5.0.17.exe","C:\ProgramData\chocolatey\choco.exe",""C:\Users\win10\AppData\Local\Temp\chocolatey\vysor\5.0.17\Vysor-win-5.0.17.exe"","DESKTOP-0B7RNLE\win10","{30f6f5d4-dfbc-66de-a802-000000000300}","{30f6f5d4-df8f-66de-a402-000000000300}"
"2024-09-09 20:44:15","C:\ProgramData\chocolatey\bin\choco.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\ProgramData\chocolatey\bin\choco.exe" install vysor -y","DESKTOP-0B7RNLE\win10","{30f6f5d4-df8f-66de-a302-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:43:27","C:\Windows\System32\icacls.exe","C:\Users\win10\AppData\Local\Temp\chocolatey\is-938NK.tmp\VSCodeSetup-x64-1.93.0.tmp",""C:\Windows\system32\icacls.exe" "C:\Program Files\Microsoft VS Code" /inheritancelevel:r /grant:r "*S-1-5-18:(OI)(CI)F" /grant:r "*S-1-5-32-544:(OI)(CI)F" /grant:r "*S-1-5-11:(OI)(CI)RX" /grant:r "*S-1-5-32-545:(OI)(CI)RX"","DESKTOP-0B7RNLE\win10","{30f6f5d4-df5f-66de-9e02-000000000300}","{30f6f5d4-df58-66de-9a02-000000000300}"
"2024-09-09 20:43:26","C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe","C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding","NT AUTHORITY\NETWORK SERVICE","{30f6f5d4-df5e-66de-9d02-000000000300}","{30f6f5d4-da88-66de-0f00-000000000300}"
"2024-09-09 20:43:22","C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe","C:\Users\win10\AppData\Local\Temp\chocolatey\is-938NK.tmp\VSCodeSetup-x64-1.93.0.tmp",""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe" -Command "Get-WmiObject Win32_Process | Where-Object { $_.ExecutablePath -eq 'C:\Program Files\Microsoft VS Code\bin\code-tunnel.exe' } | Select @{Name='Id'; Expression={$_.ProcessId}} | Stop-Process -Force"","DESKTOP-0B7RNLE\win10","{30f6f5d4-df5a-66de-9b02-000000000300}","{30f6f5d4-df58-66de-9a02-000000000300}"
"2024-09-09 20:43:20","C:\Users\win10\AppData\Local\Temp\chocolatey\is-938NK.tmp\VSCodeSetup-x64-1.93.0.tmp","C:\Users\win10\AppData\Local\Temp\chocolatey\vscode.install\1.93.0\VSCodeSetup-x64-1.93.0.exe",""C:\Users\win10\AppData\Local\Temp\chocolatey\is-938NK.tmp\VSCodeSetup-x64-1.93.0.tmp" /SL5="$27025C,100218430,828416,C:\Users\win10\AppData\Local\Temp\chocolatey\vscode.install\1.93.0\VSCodeSetup-x64-1.93.0.exe" /verysilent /suppressmsgboxes /mergetasks="!runCode, desktopicon, quicklaunchicon, addcontextmenufiles, addcontextmenufolders, associatewithfiles, addtopath" /log="C:\Users\win10\AppData\Local\Temp\chocolatey\vscode.install\1.93.0\install.log"","DESKTOP-0B7RNLE\win10","{30f6f5d4-df58-66de-9a02-000000000300}","{30f6f5d4-df55-66de-9902-000000000300}"
"2024-09-09 20:43:19","C:\Users\win10\AppData\Local\Temp\chocolatey\vscode.install\1.93.0\VSCodeSetup-x64-1.93.0.exe","C:\ProgramData\chocolatey\choco.exe",""C:\Users\win10\AppData\Local\Temp\chocolatey\vscode.install\1.93.0\VSCodeSetup-x64-1.93.0.exe" /verysilent /suppressmsgboxes /mergetasks="!runCode, desktopicon, quicklaunchicon, addcontextmenufiles, addcontextmenufolders, associatewithfiles, addtopath" /log="C:\Users\win10\AppData\Local\Temp\chocolatey\vscode.install\1.93.0\install.log"","DESKTOP-0B7RNLE\win10","{30f6f5d4-df55-66de-9902-000000000300}","{30f6f5d4-df32-66de-9502-000000000300}"
"2024-09-09 20:42:41","C:\ProgramData\chocolatey\bin\choco.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\ProgramData\chocolatey\bin\choco.exe" install vscode -y","DESKTOP-0B7RNLE\win10","{30f6f5d4-df31-66de-9402-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:42:36","C:\Windows\System32\regsvr32.exe","C:\Windows\SysWOW64\regsvr32.exe"," /s "C:\Program Files\VideoLAN\VLC\axvlc.dll"","DESKTOP-0B7RNLE\win10","{30f6f5d4-df2c-66de-9002-000000000300}","{30f6f5d4-df2b-66de-8d02-000000000300}"
"2024-09-09 20:42:35","C:\Windows\SysWOW64\regsvr32.exe","C:\ProgramData\chocolatey\lib\vlc.install\tools\vlc-3.0.21-win64_x64.exe",""C:\Windows\system32\regsvr32.exe" /s "C:\Program Files\VideoLAN\VLC\axvlc.dll"","DESKTOP-0B7RNLE\win10","{30f6f5d4-df2b-66de-8d02-000000000300}","{30f6f5d4-df00-66de-8a02-000000000300}"
"2024-09-09 20:41:15","C:\ProgramData\chocolatey\bin\choco.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\ProgramData\chocolatey\bin\choco.exe" install vlc -y","DESKTOP-0B7RNLE\win10","{30f6f5d4-dedb-66de-8602-000000000300}","{30f6f5d4-dae6-66de-9b00-000000000300}"
"2024-09-09 20:40:57","C:\Windows\System32\certutil.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",""C:\Windows\system32\certutil.exe" -addstore TrustedPublisher C:\ProgramData\chocolatey\lib\virtualbox\tools\oracle.cer","DESKTOP-0B7RNLE\win10","{30f6f5d4-dec8-66de-8202-000000000300}","{30f6f5d4-debe-66de-8102-000000000300}"
